"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"609718573";"482";"1";"2015-07-09";"2015-07-10T04:02:55";"1200173";"OSTERØY-TRENGEREID";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"OSTERØY-TRENGEREID";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp75 m41015";"12";"0";"E";"V";"16";"75";"75";"41015";;"804763 0.0493949220749415 0.0493949220749415 WITH N/A ";"POINT Z (-19872.90198 6735841.03399 50.42541)";"32633"
"609718574";"482";"1";"2015-07-09";"2015-07-10T04:03:07";"1200174";"TRENGEREID-OSTERØY";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TRENGEREID-OSTERØY";"1";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp75 m14120";"12";"0";"E";"V";"16";"75";"75";"14120";;"804761 0.495303293410477 0.495303293410477 WITH N/A ";"POINT Z (-19692.4664 6735874.1771 48.83763)";"32633"
"610711865";"482";"3";"2016-11-12";"2017-11-06T09:34:28";"1200003";"NYGÅRDSTANGEN";"SANDVIKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLØYFJELLTUNNELEN";"4";"2016-11-12";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp19 m777";"12";"0";"E";"V";"39";"19";"19";"777";;"805616 0.319976440032059 0.319976440032059 WITH N/A ";"POINT Z (-31181.04345 6733800.67307 7.61372)";"32633"
"611296704";"482";"3";"2017-09-20";"2017-09-20T04:01:28";"1200059";"Fra Møhlenpris";"Fra Gyldenpris";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PUDDEFJORDSBROEN";"7";"2017-09-20";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp3 m1394";"12";"0";"R";"V";"555";"3";"3";"1394";;"805707 0.147588269220072 0.147588269220072 WITH N/A ";"POINT Z (-32670.0475 6733266.58457 20.47125)";"32633"
"611296705";"482";"3";"2017-04-06";"2017-04-06T04:02:07";"1200001";"SANDVIKEN";"EIDSVAAG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SANDVIKSVEIEN";"4";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp4 m2804";"12";"0";"F";"V";"585";"4";"4";"2804";;"805152 0.998502094128865 0.998502094128865 WITH N/A ";"POINT Z (-31755.31178 6736715.51846 13.75997)";"32633"
"611296706";"482";"1";"1950-01-01";"2015-07-16T04:02:36";"1200005";"DANMARKSPLASS";"DANM.PL./FLØYFJELL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NYGÅRDST_2";"4";"2015-07-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m32140";"12";"0";"E";"V";"39";"80";"80";"32140";;"804834 0.333911375486197 0.333911375486197 WITH N/A ";"POINT Z (-31486.30209 6733257.33484 3.17314)";"32633"
"612182046";"482";"5";"2018-01-12";"2018-01-12T03:01:50";"1205017";"FRA SENTRUM";"FRA SANDVIKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"Sandviken Sykkel_R1";"2";"2018-01-12";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp4 m1784";"12";"0";"F";"V";"585";"4";"4";"1784";;"805152 0.235653453373048 0.235653453373048 WITH N/A ";"POINT Z (-31822.73861 6735737.79482 3.11171)";"32633"
"612182047";"482";"4";"2017-08-31";"2017-08-31T04:01:35";"1205001";"TIL FLORIDA";"FRA FLORIDA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"GM.NYGÅRDSBRU SYKKE";"4";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020";"1201 Kg256 hp201 m77";"12";"1201";"K";"G";"256";"201";"201";"77";;"2483952 0.180722963136592 0.180722963136592 WITH N/A ";"POINT Z (-31636.55563 6732835.85737 3.60173)";"32633"
"612829691";"482";"4";"2017-09-16";"2017-09-16T04:01:14";"1205018";"FRA SENTRUM";"FRA SANDVIKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"Sandviken Sykkel_R2";"2";"2017-09-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp4 m1794";"12";"0";"F";"V";"585";"4";"4";"1794";;"805152 0.243158340423146 0.243158340423146 WITH N/A ";"POINT Z (-31815.71834 6735744.95549 3.18192)";"32633"
"621235649";"482";"1";"2015-06-03";"2016-12-09T09:54:18";"1200170";"NYBORG";"SALHUS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SALHUS FARTSTAVLE";"2";"2015-08-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv564 hp1 m1850";"12";"0";"F";"V";"564";"1";"1";"1850";;"805725 0.301972195820567 0.301972195820567 WITH N/A ";"POINT Z (-31662.90715 6744367.25949 135.54491)";"32633"
"629922817";"482";"1";"1950-01-01";"2017-03-17T13:49:06";"1204332";"YTRE ARNA";"VÅGSBOTN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRKHAUGTUNNELEN";"2";"2015-09-09";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp13 m3603";"12";"0";"E";"V";"16";"13";"13";"3603";;"804741 0.308071156936654 0.308071156936654 WITH N/A ";"POINT Z (-24377.68203 6739466.63919 80.16367)";"32633"
"633720884";"482";"5";"2015-12-04";"2016-06-07T14:38:44";"1200166";"SOTRA";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE SOTRA--KNAPPETUN.";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Rv555 hp74 m32138";"12";"0";"R";"V";"555";"74";"74";"32138";;"2518814 0.136167575521615 0.136167575521615 WITH N/A ";"POINT Z (-36518.65134 6732048.03247 35.59206)";"32633"
"633720889";"482";"5";"2015-12-04";"2016-06-07T14:38:44";"1200164";"BERGEN";"SOTRA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYDERHORNTUNNELEN";"5";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Rv555 hp6 m73";"12";"0";"R";"V";"555";"6";"6";"73";;"805707 0.649812423381391 0.649812423381391 WITH N/A ";"POINT Z (-36513.78451 6732064.87256 35)";"32633"
"636222203";"482";"3";"2017-06-16";"2017-06-16T04:01:30";"1200169";"LODDEFJORD";"LODDEFJORD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYDERHORNSVEIEN NORD";"2";"2017-06-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv557 hp50 m4609";"12";"0";"F";"V";"557";"50";"50";"4609";;"2518810 0.859649122807018 0.859649122807018 WITH N/A ";"POINT Z (-36464.76939 6732190.9371 38.32861)";"32633"
"636222204";"482";"3";"2015-12-04";"2015-12-04T03:02:42";"1200158";"KNAPPETUNNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUNNELEN-BERGEN";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp1 m7230";"12";"0";"F";"V";"557";"1";"1";"7230";;"2518835 0.877800838430552 0.877800838430552 WITH N/A ";"POINT Z (-36406.33075 6731985.6263 43.38482)";"32633"
"636222206";"482";"4";"2015-12-04";"2015-12-04T03:02:40";"1200159";"KNAPPETUNNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUNNELEN-LODDEFJORD";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m12145";"12";"0";"F";"V";"557";"72";"72";"12145";;"2518837 0.546444312371647 0.546444312371647 WITH N/A ";"POINT Z (-36400.0967 6731980.91842 43.19394)";"32633"
"636222207";"482";"4";"2015-12-04";"2015-12-04T03:03:01";"1200157";"KNAPPETUNNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUNNELEN-SOTRA";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m14020";"12";"0";"F";"V";"557";"72";"72";"14020";;"2518836 0.047122227847512 0.047122227847512 WITH N/A ";"POINT Z (-36410.67761 6731982.60479 43.37778)";"32633"
"636222208";"482";"2";"2015-12-04";"2015-12-04T03:03:25";"1200179";"LODDEFJORD";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE 31000 TIL KNAPPETUN.";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m31035";"12";"0";"F";"V";"557";"72";"72";"31035";;"2518819 0.656006152506064 0.656006152506064 WITH N/A ";"POINT Z (-36415.6907 6732192.31544 40.35374)";"32633"
"636222211";"482";"3";"2015-12-04";"2017-12-21T13:27:43";"1200168";"SANDEIDET";"LIAVANN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUNNELEN SANDEIDET";"2";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp74 m41280";"12";"0";"F";"V";"557";"74";"74";"41280";;"2518815 0.743539345111657 0.743539345111657 WITH N/A ";"POINT Z (-36149.38844 6728630.0311 -6.96055)";"32633"
"636222212";"482";"2";"2015-12-04";"2015-12-04T03:02:17";"1200185";"BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE 32000 TIL LYNGBØ";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m32015";"12";"0";"F";"V";"557";"72";"72";"32015";;"2518818 0.222714784132043 0.222714784132043 WITH N/A ";"POINT Z (-36393.32833 6732270.33167 39.04)";"32633"
"636222213";"482";"3";"2016-03-01";"2016-03-01T03:02:31";"1200184";"BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE 10000 TIL KNAPPETUN.";"1";"2016-03-01";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp1 m10390";"12";"0";"F";"V";"557";"1";"1";"10390";;"2518807 0.0571307659754549 0.0571307659754549 WITH N/A ";"POINT Z (-36411.22987 6732193.42013 40.06985)";"32633"
"636222214";"482";"4";"2016-01-09";"2016-01-09T03:02:33";"1200167";"SANDEIDET";"LIAVANN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUNNELENEN NORD";"6";"2016-01-09";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp1 m3780";"12";"0";"F";"V";"557";"1";"1";"3780";;"2518835 0.171550783259771 0.171550783259771 WITH N/A ";"POINT Z (-36174.87995 6728626.01149 -7.78741)";"32633"
