"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370086632";"482";"3";"2014-11-01";"2017-09-26T12:33:50";"1100117";"Braut X Fv44";"Storhaug X Fv44";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KLEPP NORD";"2";"2014-11-01";;;"Klepp";"Rogaland";"VEST";"Rogaland";"";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv254 hp1 m2533";"11";"0";"F";"V";"254";"1";"1";"2533";;"320612 0.038334393386064 0.038334393386064 WITH N/A ";"POINT Z (-40252.53028 6553558.67904 37.41589)";"32633"
"370086633";"482";"2";"2018-01-27";"2018-01-27T03:01:35";"1500013";"Eiksund";"Ørsta";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Eiksundtunnelen";"2";"2018-01-27";;;"Volda";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Fv653 hp2 m4547";"15";"0";"F";"V";"653";"2";"2";"4547";;"1678245 0.974401780745687 0.974401780745687 WITH N/A ";"POINT Z (28032.75508 6931949.78619 -286.81446)";"32633"
"370086649";"482";"7";"2016-05-25";"2017-11-14T12:54:35";"1000006";"VÅGSBYGD";"TANGVALL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LANGENES";"2";"2016-05-25";;;"Søgne";"Vest-Agder";"SØR";"Vest-Agder";"";"1003 Kristiansand 2014-2019,1008 Vest-Agder veglys 2016-2021,1005 Vest-Agder elektro 2016-2021,1005 Vest-Agder elektro 2016-2021";"1000 Fv456 hp2 m4950";"10";"0";"F";"V";"456";"2";"2";"4950";;"121784 0.656130308320242 0.656130308320242 WITH N/A ";"POINT Z (82998.03814 6460093.3306 40.29718)";"32633"
"370086650";"482";"4";"2017-07-04";"2017-07-04T04:01:02";"700003";"TØNSBERG";"ÅSGÅRDSTRAND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"OLSRØD";"2";"2017-07-04";;;"Tønsberg";"Vestfold";"SØR";"Vestfold";"";"0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv311 hp2 m1048";"7";"0";"F";"V";"311";"2";"2";"1048";;"1756282 0.31944126774382 0.31944126774382 WITH N/A ";"POINT Z (240847.85117 6579490.52735 24.98703)";"32633"
"370086661";"482";"6";"2016-05-21";"2016-05-21T04:02:10";"1500119";"Hjelset";"Batnfjorden";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Eidssetra";"2";"2016-05-21";;;"Molde";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"RUTE4B 2010-2019,RUTE4B 2014-2023";"1504 YtreRomsdal 2008-2013,1504 YtreRomsdal 2013-2018,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Ev39 hp23 m14301";"15";"0";"E";"V";"39";"23";"23";"14301";;"249529 0.00874531956441985 0.00874531956441985 WITH N/A ";"POINT Z (119157.82812 6984156.94531 32.51344)";"32633"
"370086688";"482";"9";"2017-01-10";"2017-01-10T03:02:54";"1400115";"FJÆRLAND";"SKEI";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STØYLSNESTUNNELEN";"2";"2017-01-10";;;"Jølster";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1405 INDRE SUNNFJORD 2009-2015,1405 Indre Sunnfjord 2015-2020,E1455 Elektrokontrakt Fjordane 2017-2022";"1400 Rv5 hp11 m10320";"14";"0";"R";"V";"5";"11";"11";"10320";;"1797330 0.521482938702512 0.521482938702512 WITH N/A ";"POINT Z (54103.5175 6850605.61054 219.85383)";"32633"
"370086689";"482";"10";"2016-08-13";"2016-08-13T04:02:39";"1400134";"DEKNEPOLLEN";"MÅLØY";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MÅLØYBRUA AUST";"2";"2016-08-13";;;"Vågsøy";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE6C 2010-2019,RUTE6C 2014-2023";"1403 NORDFJORD 2010-2015,1455 ELEKTRO,E1455 Elektrokontrakt Fjordane 2017-2022,1403 Nordfjord 2018-2023";"1400 Rv15 hp9 m704";"14";"0";"R";"V";"15";"9";"9";"704";;"384510 0.742588595525674 0.742588595525674 WITH N/A ";"POINT Z (-16468.17803 6905348.62545 15.7767)";"32633"
"370086694";"482";"4";"2017-11-21";"2017-11-21T03:01:44";"100217";"STRØMSFOSS";"RAKKESTAD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAKKESTAD SØR";"2";"2017-11-21";;;"Rakkestad";"Østfold";"ØST";"Østfold";"";"0102 ØSTFOLD NORD 2014-2019";"0100 Fv124 hp3 m720";"1";"0";"F";"V";"124";"3";"3";"720";;"971562 0.508923204266048 0.508923204266048 WITH N/A ";"POINT Z (292614.63899 6592786.43245 97.7361)";"32633"
"370086779";"482";"8";"2017-09-16";"2017-09-16T04:01:32";"1400226";"SKJOLDEN";"LUSTER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GULLRINGTUNNELEN";"2";"2017-09-16";;;"Luster";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"";"1402 MIDTRE SOGN 2011-2016,1454 ELEKTRO SOGN 2012-2017,1402 Midtre Sogn 2016-2021,E1454 Elektrokontrakt Sogn 2017-2022";"1400 Fv55 hp3 m4590";"14";"0";"F";"V";"55";"3";"3";"4590";;"1867072 0.616509926854754 0.616509926854754 WITH N/A ";"POINT Z (103202.04797 6838018.0432 6.64286)";"32633"
"370086786";"482";"4";"2017-06-27";"2017-10-12T09:28:15";"100146";"FREDRIKSTAD";"TORSNES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJERRINGLØKKA";"2";"2017-06-27";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv107 hp1 m722";"1";"0";"F";"V";"107";"1";"1";"722";;"971427 0.0937090290333092 0.0937090290333092 WITH N/A ";"POINT Z (270461.14335 6568855.14823 9.43569)";"32633"
"370086787";"482";"7";"2015-10-30";"2017-01-09T08:10:20";"100147";"Skjærhalden";"Fredrikstad";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KRÅKERØY BRU";"2";"2015-10-30";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv108 hp50 m111";"1";"0";"F";"V";"108";"50";"50";"111";;"971429 0.82912796418643 0.82912796418643 WITH N/A ";"POINT Z (268125.08965 6570273.70555 10.96988)";"32633"
"370086788";"482";"5";"2017-11-22";"2017-11-22T03:01:11";"100154";"HALDEN";"MYSEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LUND";"2";"2017-11-22";;;"Rakkestad";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0102 ØSTFOLD NORD 2014-2019";"0100 Rv22 hp8 m2870";"1";"0";"R";"V";"22";"8";"8";"2870";;"971415 0.126085102961023 0.126085102961023 WITH N/A ";"POINT Z (294614.73189 6596086.70722 135.27567)";"32633"
"370086789";"482";"4";"2017-11-21";"2017-11-21T03:01:35";"100159";"STRØMSFOSS";"RAKKESTAD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BERGENHUS ØST";"2";"2017-11-21";;;"Rakkestad";"Østfold";"ØST";"Østfold";"";"0104 Ørje 2012-2020,0106 Østfold Øst Grønt 2012-2017,0106 Østfold Øst Grønt 2017-2020";"0100 Fv124 hp2 m7898";"1";"0";"F";"V";"124";"2";"2";"7898";;"971561 0.892097434627483 0.892097434627483 WITH N/A ";"POINT Z (293891.69649 6592235.59948 107.37946)";"32633"
"370086790";"482";"6";"2017-06-14";"2017-06-14T04:01:16";"1203002";"NYBORG";"VÅGSBOTN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VÅGSBOTN FV 267";"2";"2017-06-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv267 hp3 m990";"12";"0";"F";"V";"267";"3";"3";"990";;"805421 0.739158273469682 0.739158273469682 WITH N/A ";"POINT Z (-29318.32969 6743428.77714 93.50702)";"32633"
"370086791";"482";"10";"2016-12-10";"2017-10-16T11:41:38";"1200074";"VINJE XR13";"VOSS NORD XR13";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VINJE VEST";"2";"2016-12-10";;;"Voss";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1206 VOSS 2009-2014,1257 ELEKTRO,1206 Voss 2014-2019,1261 Voss og Hardanger 2016-2021,1206 Voss 2019-2024";"1200 Ev16 hp3 m652";"12";"0";"E";"V";"16";"3";"3";"652";;"805597 0.0904714636062075 0.0904714636062075 WITH N/A ";"POINT Z (38048.02591 6768909.53492 215.99793)";"32633"
"370086792";"482";"4";"2016-09-08";"2016-09-08T04:02:11";"600030";"HØNEFOSS";"GOL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLÅ SYD";"2";"2016-09-08";;;"Flå";"Buskerud";"SØR";"Buskerud";"RUTE5B 2010-2019,RUTE5B 2014-2023";"0604 Hallingdal 2014-2019,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019,0604 Hallingdal 2019 - 2024";"0600 Rv7 hp5 m8414";"6";"0";"R";"V";"7";"5";"5";"8414";;"1201951 0.390277294883299 0.390277294883299 WITH N/A ";"POINT Z (195797.24861 6711356.41465 142.74029)";"32633"
"370086793";"482";"5";"2017-10-25";"2017-10-25T04:01:57";"1200076";"JØSENDAL";"FJÆRA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RULLESTADTUNNELEN";"3";"2017-10-25";;;"Etne";"Hordaland";"VEST";"Hordaland";"RUTE5A 2010-2019,RUTE5A 2014-2023";"1258 ELEKTRO,1204 Hardanger 2011-2016,1204 Hardanger 2016-2021,1261 Voss og Hardanger 2016-2021";"1200 Ev134 hp6 m8873";"12";"0";"E";"V";"134";"6";"6";"8873";;"1665289 0.531546811397558 0.531546811397558 WITH N/A ";"POINT Z (23254.56545 6669107.59537 255.85544)";"32633"
"370086795";"482";"5";"2016-11-23";"2016-11-23T03:02:37";"500756";"JEVNAKER FELT1";"ROA FELT2";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BEKKEHALLUM";"2";"2016-11-23";;;"Lunner";"Oppland";"ØST";"Oppland";"RUTE2B 2010-2019,RUTE2B 2014-2023";"0505 LAND-HADELAND 2011-2016,0505 LAND-HADELAND 2016-2021";"0500 Ev16 hp19 m6989";"5";"0";"E";"V";"16";"19";"19";"6989";;"1060679 0.432856586317178 0.432856586317178 WITH N/A ";"POINT Z (252873.87991 6691212.23645 385.89813)";"32633"
"370086796";"482";"5";"2016-09-10";"2016-09-10T04:02:18";"200226";"LILLESTRØM";"AURSMOEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KOMPVEGEN";"2";"2016-09-10";;;"Sørum";"Akershus";"ØST";"Akershus";"";"0204 ROMERIKE ØST 2012-2017,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0204 Romerike øst 2017-2023";"0200 Fv170 hp1 m7937";"2";"0";"F";"V";"170";"1";"1";"7937";;"443670 0.801899423084968 0.801899423084968 WITH N/A ";"POINT Z (293406.70865 6650692.11506 144.83194)";"32633"
"370086797";"482";"4";"2015-02-18";"2017-03-20T12:44:24";"300318";"Klemetsrud";"Mortenssrud";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"MORTENSRUD";"4";"2015-02-18";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m3525";"3";"0";"E";"V";"6";"1";"1";"3525";;"625212 0.36561094496087 0.36561094496087 WITH N/A ";"POINT Z (266811.88336 6641759.88514 144.9)";"32633"
"370086800";"482";"4";"2017-04-29";"2017-04-29T04:01:36";"500304";"RINGEBU";"VINSTRA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FRYA";"2";"2017-04-29";;;"Sør-Fron";"Oppland";"ØST";"Oppland";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0502 NORD-GUDBRANDSDALEN 2014-2019";"0500 Ev6 hp13 m6110";"5";"0";"E";"V";"6";"13";"13";"6110";;"1060620 0.772093064106304 0.772093064106304 WITH N/A ";"POINT Z (236514.66669 6833864.39891 191.13151)";"32633"
"370086813";"482";"4";"2017-08-25";"2017-10-24T13:12:38";"100197";"LØKKEBERG(E 6)";"HALDEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LØKKEBERG";"2";"2017-08-25";;;"Halden";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Rv21 hp1 m1864";"1";"0";"R";"V";"21";"1";"1";"1864";;"971783 0.264613291730398 0.264613291730398 WITH N/A ";"POINT Z (288194.33108 6559451.78935 11.71683)";"32633"
"370086834";"482";"3";"2017-11-01";"2017-11-21T15:46:38";"100220";"MOSS";"SALTNES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TOMB SØR";"2";"2017-11-01";;;"Råde";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv116 hp1 m7860";"1";"0";"F";"V";"116";"1";"1";"7860";;"971505 0.791015776203322 0.791015776203322 WITH N/A ";"POINT Z (260961.74161 6582655.28971 10.00236)";"32633"
"370086835";"482";"5";"2017-04-06";"2017-08-17T13:05:46";"100234";"E6";"KARLSHUS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ÅSGÅRD";"2";"2017-04-06";;;"Råde";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv118 hp7 m4155";"1";"0";"F";"V";"118";"7";"7";"4155";;"971512 0.0793696111861101 0.0793696111861101 WITH N/A ";"POINT Z (267820.57595 6585642.99595 60.24523)";"32633"
"370086839";"482";"6";"2015-10-30";"2016-02-05T08:50:48";"100267";"ALVIM";"SARPSBORG SENTRUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TORSBEKKDALEN";"2";"2015-10-30";;;"Sarpsborg";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv109 hp51 m257";"1";"0";"F";"V";"109";"51";"51";"257";;"971448 0.280006112457397 0.280006112457397 WITH N/A ";"POINT Z (277557.09489 6577445.38211 11.5)";"32633"
"370086842";"482";"3";"2016-09-15";"2017-03-14T14:19:49";"101012";"RAHAUGEN(RV 22)";"SANDBAKKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ROKKE KIRKE";"2";"2016-09-15";;;"Halden";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv599 hp1 m3394";"1";"0";"F";"V";"599";"1";"1";"3394";;"971851 0.349848901439782 0.349848901439782 WITH N/A ";"POINT Z (290646.05716 6567059.43118 114.33092)";"32633"
"370086845";"482";"4";"2017-09-14";"2017-09-14T04:01:20";"700211";"GULLI XE18";"TØNSBERG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HESTEHAGEN";"2";"2017-09-14";;;"Tønsberg";"Vestfold";"SØR";"Vestfold";"";"0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv308 hp1 m1680";"7";"0";"F";"V";"308";"1";"1";"1680";;"1175545 0.622495425799981 0.622495425799981 WITH N/A ";"POINT Z (237519.54631 6582814.67096 23.0629)";"32633"
"370086847";"482";"3";"2017-10-07";"2017-10-07T04:01:14";"700229";"TØNSBERG";"ÅSGÅRDSTRAND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TRÆLLEBORG";"2";"2017-10-07";;;"Tønsberg";"Vestfold";"SØR";"Vestfold";"";"0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv311 hp1 m887";"7";"0";"F";"V";"311";"1";"1";"887";;"1175852 0.217778557632948 0.217778557632948 WITH N/A ";"POINT Z (239460.82402 6578501.31107 5.06636)";"32633"
"370086851";"482";"4";"2017-10-06";"2018-01-01T00:32:19";"700263";"LARVIK";"SANDEFJORD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKREPPESTAD";"2";"2017-10-06";;;"Larvik";"Vestfold";"SØR";"Vestfold";"";"0702 Vestfold syd 2014-2019,0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv303 hp1 m3579";"7";"0";"F";"V";"303";"1";"1";"3579";;"1175506 0.527783024821016 0.527783024821016 WITH N/A ";"POINT Z (217297.48904 6555404.41962 15.19617)";"32633"
"370086855";"482";"4";"2017-11-18";"2017-11-18T03:01:17";"700287";"TØNSBERG";"ANDEBU";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ANDEBUVEIEN";"2";"2017-11-18";;;"Tønsberg";"Vestfold";"SØR";"Vestfold";"";"0702 Vestfold syd 2014-2019,0706 Vestfold elektro 2013-2018,0707 Vestfold veglys 2016-2021,0706 Vestfold elektro 2018-2023,0702 Vestfold vest 2019-2027";"0700 Fv312 hp3 m330";"7";"0";"F";"V";"312";"3";"3";"330";;"2252845 0.596563539288336 0.596563539288336 WITH N/A ";"POINT Z (232683.33109 6580750.99501 16.52335)";"32633"
"370086875";"482";"4";"2016-10-07";"2016-10-07T04:02:19";"1201552";"ASKØYBRUA";"RAVNANGER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"JUVIK NORD";"2";"2016-10-07";;;"Askøy";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv562 hp2 m2853";"12";"0";"F";"V";"562";"2";"2";"2853";;"805722 0.657426127599229 0.657426127599229 WITH N/A ";"POINT Z (-38451.81122 6739074.45102 52.73382)";"32633"
"370086923";"482";"6";"2016-06-25";"2017-03-29T09:52:24";"600116";"DRAMMEN";"AMTMANNSVINGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LIERSTRANDA";"3";"2016-06-25";;;"Lier";"Buskerud";"SØR";"Buskerud";"";"0605 Drammen 2015-2020,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019";"0600 Fv282 hp3 m390";"6";"0";"F";"V";"282";"3";"3";"390";;"180972 0.333856822332474 0.333856822332474 WITH N/A ";"POINT Z (232550.32105 6632806.32587 1.68607)";"32633"
"370086925";"482";"3";"2017-08-23";"2017-08-23T04:01:16";"1200128";"FRA HOP OG FJØSANGER";"TIL HOP OG FJØSANGER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TROLDHAUGTUNNEL";"6";"2017-08-23";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Rv580 hp4 m100";"12";"0";"R";"V";"580";"4";"4";"100";;"1696545 0.0634249471458774 0.0634249471458774 WITH N/A ";"POINT Z (-32535.28471 6726539.67843 11.47382)";"32633"
"370086935";"482";"8";"2017-11-24";"2017-11-24T03:01:22";"1400013";"FØRDE";"FLORØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NAUSTDALSTUNNELEN";"2";"2017-11-24";;;"Naustdal";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1455 ELEKTRO,1405 INDRE SUNNFJORD 2009-2015,1405 Indre Sunnfjord 2015-2020,E1455 Elektrokontrakt Fjordane 2017-2022";"1400 Rv5 hp19 m3520";"14";"0";"R";"V";"5";"19";"19";"3520";;"384496 0.707413896766069 0.707413896766069 WITH N/A ";"POINT Z (7189.16289 6857715.03192 76.41061)";"32633"
"370086937";"482";"5";"2016-04-26";"2017-07-14T07:52:10";"200187";"Nordmokorset";"Gardermoen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NORDMOKORSET S";"2";"2016-04-26";;;"Nannestad";"Akershus";"ØST";"Akershus";"";"0202 ROMERIKE VEST 2013-2019,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Fv176 hp2 m471";"2";"0";"F";"V";"176";"2";"2";"471";;"443688 0.111596814364697 0.111596814364697 WITH N/A ";"POINT Z (283940.49133 6685579.5135 201.28972)";"32633"
"370086938";"482";"5";"2017-04-06";"2017-04-06T04:10:18";"1800021";"Hunstad";"Sentrum";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"SKEID";"4";"2017-04-06";;;"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023";"1806 BODØ 2015-2020,5002 Salten 2014-2019";"1800 Rv80 hp5 m2402";"18";"0";"R";"V";"80";"5";"5";"2402";;"886007 0.820862552067213 0.820862552067213 WITH N/A ";"POINT Z (476312.38026 7462275.88538 27.2)";"32633"
"370086939";"482";"3";"2016-06-14";"2016-10-21T14:10:27";"1800022";"Bodøelv";"Flyplassen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LUFTFARTSSENTERET";"2";"2016-06-14";;;"Bodø";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023";"1806 BODØ 2015-2020,5002 Salten 2014-2019";"1800 Rv80 hp5 m4154";"18";"0";"R";"V";"80";"5";"5";"4154";;"1201961 0.291331394449182 0.291331394449182 WITH N/A ";"POINT Z (474752.9623 7462261.8102 15.3049)";"32633"
"370086940";"482";"7";"2017-01-04";"2018-01-05T09:47:21";"1801477";"Mosjøen";"Leirosen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"HOLANDSVIKA";"2";"2017-01-04";;"POINT (415747.797535967 7315584.76155901 0)";"Vefsn";"Nordland";"NORD";"Nordland vegavdeling";"";"5001 Helgeland 2014-2019,1803 MOSJØEN 2016-2021";"1800 Fv241 hp1 m1166";"18";"0";"F";"V";"241";"1";"1";"1166";;"886002 0.307951125959241 0.307951125959241 WITH N/A RIGHT";"POINT Z (415737.85079 7315579.45364 5.97892)";"32633"
"370086941";"482";"4";"2016-09-20";"2017-04-21T07:58:44";"1800183";"Mosjøen";"Mo i Rana";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"MOSJØEN SYKKEL NORD Barometer";"1";"2016-09-20";;"POINT (417708.409476363 7304555.62683022 0)";"Vefsn";"Nordland";"NORD";"Nordland vegavdeling";"";"5001 Helgeland 2014-2019,1815 Helgeland sør 2017-2031";"1800 Eg6 hp3 m5122";"18";"0";"E";"G";"6";"3";"3";"5122";;"1746670 0.0187178463940739 0.0187178463940739 WITH N/A LEFT";"POINT Z (417715.65092 7304555.31304 4.94728)";"32633"
"370086954";"482";"11";"2017-10-26";"2017-10-26T04:01:45";"501304";"DOMBÅS";"TRONDHEIM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FOKSTUA SØR";"2";"2017-10-26";;;"Dovre";"Oppland";"ØST";"Oppland";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0502 NORD-GUDBRANDSDALEN 2014-2019";"0500 Ev6 hp20 m10270";"5";"0";"E";"V";"6";"20";"20";"10270";;"1059998 0.07982706123565 0.07982706123565 WITH N/A ";"POINT Z (202047.29834 6899800.25746 975.27459)";"32633"
"370086957";"482";"5";"2015-07-07";"2015-07-07T04:03:25";"600258";"VEIEN";"VEME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMSRUD";"2";"2015-07-07";;;"Ringerike";"Buskerud";"SØR";"Buskerud";"RUTE5B 2010-2019,RUTE5B 2014-2023";"0602 Ringerike 2013-2018,0614 Buskerud elektro 2014-2019,0615 Buskerud veglys 2014-2019,0602 Ringerike 2018-2023";"0600 Rv7 hp1 m1435";"6";"0";"R";"V";"7";"1";"1";"1435";;"2054733 0.126120358514725 0.126120358514725 WITH N/A ";"POINT Z (233705.09109 6680933.10087 127.1782)";"32633"
"370086987";"482";"6";"2016-11-24";"2016-11-24T03:02:45";"1500176";"Spjelkavik";"Sulesund";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Sula";"2";"2016-11-24";;;"Sula";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Fv61 hp1 m1504";"15";"0";"F";"V";"61";"1";"1";"1504";;"248977 0.167991960610208 0.167991960610208 WITH N/A ";"POINT Z (51012.82401 6951498.00416 28.96117)";"32633"
